"#client_address";"client_country";"lon";"lat";"client_provider";"mlabservername";"connect_time";"download_speed";"neubot_version";"platform";"remote_address";"test_name";"timestamp";"upload_speed";"latency";"uuid";"asnum";"region";"city";"hour";"month";"year";"weekday";"day";"filedate"
"74.178.171.219";"US";-87.039700;30.632400;"AS6389 BellSouth.net Inc.";"mlab2-mia01";0.045799;377273.689517;"0.004011999";"win32";"4.71.210.223";"bittorrent";1338112104;27369.476176;-1.000000;"4565989b-987f-4c3c-aa75-a740afde3068";6389;"FL";"Milton";9;5;2012;6;27;"20120527"
"96.236.133.97";"US";-79.995900;40.440600;"AS701 MCI Communications Services, Inc. d/b/a Verizon Business";"mlab2-mia01";1.108771;460019.409732;"0.004011999";"linux2";"4.71.210.223";"bittorrent";1338114091;305097.779399;-1.000000;"002bd52f-5f9d-42eb-9ce6-e310c9db525a";701;"PA";"Pittsburgh";10;5;2012;6;27;"20120527"
"76.187.27.232";"US";-96.939800;32.879500;"AS11427 Time Warner Cable Internet LLC";"mlab2-mia01";0.043240;3481430.213620;"0.004011999";"win32";"4.71.210.223";"speedtest";1338117468;630604.028935;0.044822;"bab8f612-1f34-46c2-a83e-fbaa7a2f8fa7";11427;"TX";"Irving";11;5;2012;6;27;"20120527"
"72.181.251.247";"US";-96.771500;32.833900;"AS11427 Time Warner Cable Internet LLC";"mlab2-mia01";0.046503;3992951.699741;"0.004011999";"darwin";"4.71.210.223";"bittorrent";1338117903;225096.887942;-1.000000;"ec56ca67-ca5b-4ee7-a615-8743ebac3e8a";11427;"TX";"Dallas";11;5;2012;6;27;"20120527"
"24.22.135.177";"US";-122.332100;47.606200;"AS7922 Comcast Cable Communications, Inc.";"mlab2-mia01";0.078329;2296408.795590;"0.004011999";"linux2";"4.71.210.223";"speedtest";1338117980;410549.227689;0.078284;"04cea472-6610-42db-acd2-c644a3d4447f";7922;"WA";"Seattle";11;5;2012;6;27;"20120527"
"198.188.134.45";"US";-118.213300;33.879900;"AS2152 California State University Network";"mlab2-mia01";0.066498;866958.928692;"0.004011999";"win32";"4.71.210.223";"speedtest";1338118387;917039.441601;0.067956;"bd51c4a9-c46b-4c74-9678-b877247d09ba";2152;"CA";"Compton";11;5;2012;6;27;"20120527"
"65.32.77.45";"US";-97.000000;38.000000;"AS33363 BRIGHT HOUSE NETWORKS, LLC";"mlab2-mia01";0.057331;1412303.231970;"0.004011999";"win32";"4.71.210.223";"speedtest";1338118480;160034.812338;0.059731;"29daca95-9628-479f-b4be-ee35e322c612";33363;"";"";11;5;2012;6;27;"20120527"
"24.46.196.47";"US";-73.686200;40.793900;"AS6128 Cablevision Systems Corp.";"mlab2-mia01";0.043078;2023519.408800;"0.004011999";"win32";"4.71.210.223";"speedtest";1338118534;258410.966688;0.046078;"103cc2f1-ddd5-4016-83cc-cdd357e7a81a";6128;"NY";"Manhasset";11;5;2012;6;27;"20120527"
"208.57.38.36";"US";-117.164900;32.807200;"AS14265 Telepacific Communications";"mlab2-mia01";0.081615;169180.159036;"0.004011999";"linux2";"4.71.210.223";"speedtest";1338118602;176178.990437;0.089521;"71bb2b47-414f-414d-b8ff-f1237c21f432";14265;"CA";"San Diego";11;5;2012;6;27;"20120527"
"68.40.93.208";"US";-82.582300;42.637600;"AS7922 Comcast Cable Communications, Inc.";"mlab2-mia01";0.090536;2842103.300380;"0.004011999";"win32";"4.71.210.223";"bittorrent";1338118647;388585.110103;-1.000000;"5ddd06da-64ad-444c-b2c0-525541d4d177";7922;"MI";"Algonac";11;5;2012;6;27;"20120527"
"71.50.1.15";"US";-120.517300;46.451200;"AS14921 Embarq Corporation";"mlab2-mia01";0.103068;173401.675410;"0.004011999";"win32";"4.71.210.223";"bittorrent";1338118852;35203.832950;-1.000000;"eba553ee-616d-4765-9868-5280727b1b20";14921;"WA";"Wapato";11;5;2012;6;27;"20120527"
"97.94.184.40";"US";-118.266300;34.169300;"AS20115 Charter Communications";"mlab2-mia01";0.081531;3158358.399700;"0.004011999";"darwin";"4.71.210.223";"speedtest";1338118972;522390.616423;0.087417;"d49a381e-1f48-496b-9f36-084f97363cb1";20115;"CA";"Glendale";11;5;2012;6;27;"20120527"
"96.251.2.126";"US";-117.973900;33.761800;"AS701 MCI Communications Services, Inc. d/b/a Verizon Business";"mlab2-mia01";0.079533;702501.420966;"0.004011999";"darwin";"4.71.210.223";"speedtest";1338120776;651813.305550;0.082710;"b13eed9c-7499-4364-89ba-e85068191268";701;"CA";"Garden Grove";12;5;2012;6;27;"20120527"
"74.103.162.36";"US";-75.114700;40.427800;"AS701 MCI Communications Services, Inc. d/b/a Verizon Business";"mlab2-mia01";0.042422;1912412.043936;"0.004011999";"darwin";"4.71.210.223";"bittorrent";1338120833;666888.229813;-1.000000;"4eec0d76-fa70-4b4c-91f9-8cb1b74b0682";701;"PA";"Pipersville";12;5;2012;6;27;"20120527"
"50.78.87.177";"US";-106.097500;39.574400;"AS7922 Comcast Cable Communications, Inc.";"mlab2-mia01";0.081088;722697.797373;"0.004011999";"win32";"4.71.210.223";"bittorrent";1338120844;240376.432343;-1.000000;"c4393561-5207-49e8-879a-bbb805c9188f";7922;"CO";"Frisco";12;5;2012;6;27;"20120527"
"98.124.100.208";"US";-80.038400;33.118000;"AS16863 Home Telephone Company, Inc.";"mlab2-mia01";0.077197;1120139.006464;"0.004011999";"linux2";"4.71.210.223";"bittorrent";1338121169;240003.322249;-1.000000;"adcd5d0f-b5f4-47e4-9505-249669f515a0";16863;"SC";"Moncks Corner";12;5;2012;6;27;"20120527"
"97.94.184.40";"US";-118.266300;34.169300;"AS20115 Charter Communications";"mlab2-mia01";0.099284;2850016.357570;"0.004011999";"darwin";"4.71.210.223";"speedtest";1338122116;325755.053742;0.108522;"d49a381e-1f48-496b-9f36-084f97363cb1";20115;"CA";"Glendale";12;5;2012;6;27;"20120527"
"204.80.187.225";"US";-121.315300;44.058200;"AS11080 Yellowknife Wireless Company, LLC";"mlab2-mia01";0.087192;2107091.905505;"0.004010999";"win32";"4.71.210.223";"bittorrent";1338123297;1186317.724609;-1.000000;"9d82d0fe-0a01-438f-a7ec-de30d836411f";11080;"OR";"Bend";12;5;2012;6;27;"20120527"
"65.29.223.12";"US";-84.529800;39.195900;"AS10796 Time Warner Cable Internet LLC";"mlab2-mia01";0.052383;4773588.664546;"0.004011999";"darwin";"4.71.210.223";"bittorrent";1338125622;635007.024374;-1.000000;"a631d0d5-ea06-404a-9e7f-da52f00d5f01";10796;"OH";"Cincinnati";13;5;2012;6;27;"20120527"
"173.13.182.10";"US";-122.333200;37.980900;"AS7922 Comcast Cable Communications, Inc.";"mlab2-mia01";0.087443;2350428.568540;"0.004011999";"win32";"4.71.210.223";"speedtest";1338126964;277408.870085;0.088473;"1042cd71-f0e4-46ba-a1c2-28a48f8821bd";7922;"CA";"San Pablo";13;5;2012;6;27;"20120527"
"108.6.12.54";"US";-73.936100;40.740000;"AS701 MCI Communications Services, Inc. d/b/a Verizon Business";"mlab2-mia01";0.163558;2122389.675970;"0.004011999";"darwin";"4.71.210.223";"speedtest";1338127371;438910.389558;0.093149;"2e291570-e5e9-434c-8fc4-9496c5d43b52";701;"NY";"Long Island City";14;5;2012;6;27;"20120527"
"71.237.28.39";"US";-104.984700;39.739200;"AS7922 Comcast Cable Communications, Inc.";"mlab2-mia01";0.067892;779965.145238;"0.004011999";"darwin";"4.71.210.223";"speedtest";1338127732;470659.137615;0.354515;"95e96326-78fe-4507-8b06-f60611a1b7ad";7922;"CO";"Denver";14;5;2012;6;27;"20120527"
"68.12.219.139";"US";-97.516400;35.467600;"AS22773 Cox Communications Inc.";"mlab2-mia01";0.045624;494355.580402;"0.004011999";"win32";"4.71.210.223";"speedtest";1338127932;519700.327713;0.047177;"a124fba0-0283-4e83-a4cb-403eb1eff44c";22773;"OK";"Oklahoma City";14;5;2012;6;27;"20120527"
"108.58.78.250";"US";-73.587600;40.755700;"AS6128 Cablevision Systems Corp.";"mlab2-mia01";0.058935;1322755.119977;"0.004011999";"win32";"4.71.210.223";"bittorrent";1338128142;663549.937246;-1.000000;"63a2819d-1e01-4d29-9601-39befed63efa";6128;"NY";"Westbury";14;5;2012;6;27;"20120527"
"174.130.154.168";"US";-83.789100;31.179900;"AS7029 Windstream Communications Inc";"mlab2-mia01";0.042154;20990.130772;"0.004011999";"win32";"4.71.210.223";"bittorrent";1338128681;77382.423974;-1.000000;"de6fbf44-b9c6-4959-9089-5bd76562acd2";7029;"GA";"Moultrie";14;5;2012;6;27;"20120527"
"207.231.92.41";"US";-121.370600;38.784300;"AS14051 Roseville Telephone Company";"mlab2-mia01";0.077764;2797794.918870;"0.004011999";"win32";"4.71.210.223";"speedtest";1338128794;4161472.836270;0.083138;"cb121e1a-4701-4c5a-91b5-29c9df2b10c0";14051;"CA";"Roseville";14;5;2012;6;27;"20120527"
"98.210.154.125";"US";-122.419400;37.774900;"AS7922 Comcast Cable Communications, Inc.";"mlab2-mia01";0.089327;609416.014781;"0.004011999";"darwin";"4.71.210.223";"speedtest";1338130392;453127.881303;0.093620;"609ea297-c140-457d-b56f-7f0b9c652b89";7922;"CA";"San Francisco";14;5;2012;6;27;"20120527"
"173.20.36.131";"US";-91.455800;40.452000;"AS30036 Mediacom Communications Corp";"mlab2-mia01";0.062805;237425.310191;"0.004011999";"win32";"4.71.210.223";"bittorrent";1338130751;175244.542694;-1.000000;"b931e1a4-35d0-4ccf-96a9-c4a7c2d31f8b";30036;"IA";"Keokuk";14;5;2012;6;27;"20120527"
"76.10.12.242";"US";-88.242600;40.112500;"AS46925 PAVLOV MEDIA INC";"mlab2-mia01";0.042030;1449039.281123;"0.004011999";"win32";"4.71.210.223";"bittorrent";1338131150;1427716.246246;-1.000000;"b2c93218-2fa2-4a04-be8b-f4553cb22e1a";46925;"IL";"Champaign";15;5;2012;6;27;"20120527"
"99.130.96.199";"US";-117.490800;33.932900;"AS7018 AT&T Services, Inc.";"mlab2-mia01";0.093355;1211303.079100;"0.004010999";"linux2";"4.71.210.223";"speedtest";1338132337;173418.909353;0.094671;"0a3b2944-23c0-4116-a068-0d5627c0dec9";7018;"CA";"Riverside";15;5;2012;6;27;"20120527"
"76.10.12.242";"US";-88.242600;40.112500;"AS46925 PAVLOV MEDIA INC";"mlab2-mia01";0.049386;1190381.497140;"0.004011999";"win32";"4.71.210.223";"speedtest";1338132771;1251927.494060;0.049510;"b2c93218-2fa2-4a04-be8b-f4553cb22e1a";46925;"IL";"Champaign";15;5;2012;6;27;"20120527"
"173.13.182.10";"US";-122.333200;37.980900;"AS7922 Comcast Cable Communications, Inc.";"mlab2-mia01";0.089223;2316355.882910;"0.004011999";"win32";"4.71.210.223";"speedtest";1338132840;576120.832670;0.088420;"1042cd71-f0e4-46ba-a1c2-28a48f8821bd";7922;"CA";"San Pablo";15;5;2012;6;27;"20120527"
"174.130.154.168";"US";-83.789100;31.179900;"AS7029 Windstream Communications Inc";"mlab2-mia01";0.107125;73799.771068;"0.004011999";"win32";"4.71.210.223";"speedtest";1338133307;77281.192956;0.096526;"de6fbf44-b9c6-4959-9089-5bd76562acd2";7029;"GA";"Moultrie";15;5;2012;6;27;"20120527"
"96.251.2.126";"US";-117.973900;33.761800;"AS701 MCI Communications Services, Inc. d/b/a Verizon Business";"mlab2-mia01";0.083262;693559.192634;"0.004011999";"darwin";"4.71.210.223";"speedtest";1338133350;651778.109518;0.085535;"b13eed9c-7499-4364-89ba-e85068191268";701;"CA";"Garden Grove";15;5;2012;6;27;"20120527"
"68.40.185.45";"US";-83.740900;42.277600;"AS7922 Comcast Cable Communications, Inc.";"mlab2-mia01";0.064036;879212.005783;"0.004011999";"darwin";"4.71.210.223";"speedtest";1338134548;761637.606411;0.066343;"f77a7853-1ba8-4219-aa2c-2157b5e89023";7922;"MI";"Ann Arbor";16;5;2012;6;27;"20120527"
"108.58.78.250";"US";-73.587600;40.755700;"AS6128 Cablevision Systems Corp.";"mlab2-mia01";0.047176;1181107.751810;"0.004011999";"win32";"4.71.210.223";"speedtest";1338135685;641970.869723;0.047855;"63a2819d-1e01-4d29-9601-39befed63efa";6128;"NY";"Westbury";16;5;2012;6;27;"20120527"
"74.2.122.133";"US";-97.000000;38.000000;"AS18566 MegaPath Corporation";"mlab2-mia01";0.049857;231641.717115;"0.004010999";"win32";"4.71.210.223";"speedtest";1338135783;219845.669518;0.053312;"f4acb085-b5ee-429a-a232-3ae956a10cf5";18566;"";"";16;5;2012;6;27;"20120527"
"74.103.162.36";"US";-75.114700;40.427800;"AS701 MCI Communications Services, Inc. d/b/a Verizon Business";"mlab2-mia01";0.059095;791518.271042;"0.004011999";"darwin";"4.71.210.223";"bittorrent";1338136215;436655.041707;-1.000000;"4eec0d76-fa70-4b4c-91f9-8cb1b74b0682";701;"PA";"Pipersville";16;5;2012;6;27;"20120527"
"65.29.223.12";"US";-84.529800;39.195900;"AS10796 Time Warner Cable Internet LLC";"mlab2-mia01";0.284717;5981363.221406;"0.004011999";"darwin";"4.71.210.223";"bittorrent";1338137501;631232.576598;-1.000000;"a631d0d5-ea06-404a-9e7f-da52f00d5f01";10796;"OH";"Cincinnati";16;5;2012;6;27;"20120527"
"97.94.184.40";"US";-118.266300;34.169300;"AS20115 Charter Communications";"mlab2-mia01";0.081700;2692947.732330;"0.004011999";"darwin";"4.71.210.223";"speedtest";1338137818;584103.250128;0.086621;"d49a381e-1f48-496b-9f36-084f97363cb1";20115;"CA";"Glendale";16;5;2012;6;27;"20120527"
"24.111.85.175";"US";-97.440500;42.935900;"AS11232 Midcontinent Media, Inc.";"mlab2-mia01";0.059851;207056.118560;"0.004011999";"win32";"4.71.210.223";"speedtest";1338138100;549891.613788;0.085313;"d8e6a54b-6231-4d06-a9c1-bf3a10f484b1";11232;"SD";"Yankton";17;5;2012;6;27;"20120527"
"24.9.53.236";"US";-104.757300;38.958400;"AS7922 Comcast Cable Communications, Inc.";"mlab2-mia01";0.079677;2919728.588092;"0.004010999";"win32";"4.71.210.223";"bittorrent";1338138611;808417.921171;-1.000000;"8b3a2c1d-1965-45cd-a7bc-3c8c9bf908ce";7922;"CO";"Colorado Springs";17;5;2012;6;27;"20120527"
"198.188.134.45";"US";-118.213300;33.879900;"AS2152 California State University Network";"mlab2-mia01";0.066986;876687.529448;"0.004011999";"win32";"4.71.210.223";"speedtest";1338138620;924340.846782;0.068183;"bd51c4a9-c46b-4c74-9678-b877247d09ba";2152;"CA";"Compton";17;5;2012;6;27;"20120527"
"68.175.101.106";"US";-74.006000;40.714300;"AS12271 Time Warner Cable Internet LLC";"mlab2-mia01";0.058682;1072830.553270;"0.004011999";"darwin";"4.71.210.223";"speedtest";1338138884;627281.044488;0.061782;"bff92ae8-06db-4514-9002-ba6c8f7bec43";12271;"NY";"New York";17;5;2012;6;27;"20120527"
"74.93.119.149";"US";-77.460300;37.553800;"AS7922 Comcast Cable Communications, Inc.";"mlab2-mia01";0.042188;1384568.179300;"0.004011999";"win32";"4.71.210.223";"speedtest";1338138862;724217.836142;0.044468;"89137afb-b348-4f18-88b5-80cee829292f";7922;"VA";"Richmond";17;5;2012;6;27;"20120527"
"24.23.192.39";"US";-122.036300;37.368800;"AS7922 Comcast Cable Communications, Inc.";"mlab2-mia01";0.089923;1884509.841938;"0.004011999";"darwin";"4.71.210.223";"bittorrent";1338139512;490263.168546;-1.000000;"1ce7a86b-b408-4815-ae8b-bf0652a278f3";7922;"CA";"Sunnyvale";17;5;2012;6;27;"20120527"
"71.50.1.15";"US";-120.517300;46.451200;"AS14921 Embarq Corporation";"mlab2-mia01";0.128534;29806.616862;"0.004011999";"win32";"4.71.210.223";"speedtest";1338142723;53166.757271;0.165281;"eba553ee-616d-4765-9868-5280727b1b20";14921;"WA";"Wapato";18;5;2012;6;27;"20120527"
"173.255.163.51";"US";-74.020300;40.688800;"AS13926 Reliablehosting.com";"mlab2-mia01";0.044760;5141533.803780;"0.004011999";"win32";"4.71.210.223";"speedtest";1338143028;437480.518873;0.046413;"a068feaf-c5e9-406e-9517-5ceec5f463b6";13926;"NY";"New York";18;5;2012;6;27;"20120527"
"98.124.100.208";"US";-80.038400;33.118000;"AS16863 Home Telephone Company, Inc.";"mlab2-mia01";0.075777;1118910.480805;"0.004011999";"linux2";"4.71.210.223";"bittorrent";1338143491;236050.089711;-1.000000;"adcd5d0f-b5f4-47e4-9505-249669f515a0";16863;"SC";"Moncks Corner";18;5;2012;6;27;"20120527"
